Raw Source Row ID,Source Name,Source File / Sheet,Owner Team,Source Row / Evidence ID,Source Bug ID,Module,Screen / Route,Title,Description / Finding,Raw Severity / Priority,Raw Status,Evidence Reference,Triage Outcome,Triage Reason,Include In Master,Master Candidate ID,Duplicate Candidate
RAW-0271,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,5,BUG-006,Kar / Tax,Needs WD Verification,• BUG-006 · Document persists after browser close despite cloud sync being OFF — misleading UX,• BUG-007 [HIGH] · No visible delete option for saved document — users cannot remove uploaded files • BUG-008 · Reason field for name mismatch — unclear if mandatory or optional,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-005,BUG-AUTH-005
RAW-0272,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,6,BUG-007,Pehchaan / Identity Vault,Needs WD Verification,• BUG-007 [HIGH] · No visible delete option for saved document — users cannot remove uploaded,files • BUG-008 · Reason field for name mismatch — unclear if mandatory or optional Page 4 — Identity Vault — PAN Format Validation,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-006,BUG-AUTH-006
RAW-0273,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,7,BUG-008,Pehchaan / Identity Vault,Needs WD Verification,• BUG-008 · Reason field for name mismatch — unclear if mandatory or optional,Page 4 — Identity Vault — PAN Format Validation Tested: Entering an invalid PAN number to verify the app's input validation. Also tested the cloud sync toggle label text.,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-001,BUG-PROFILE-001
RAW-0274,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,8,BUG-006,Pehchaan / Identity Vault,Needs WD Verification,• INFO · Cloud sync info text is visible — however the wording could be clearer (see BUG-006),Page 5 — Identity Vault — Valid PAN Entry (ABCDE789K) Tested: Entering a valid-format PAN number and uploading a second document (10th.pdf). Observed the file save behaviour.,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-005,BUG-AUTH-005
RAW-0275,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,9,BUG-009,Pehchaan / Identity Vault,Needs WD Verification,"• BUG-009 · After saving, this file later appeared twice in the Nidhi Vault file list (duplicate entry)","SVA-RAJYA | Stress Testing Report | Disha Siroya | April 15, 2026 Page 7 of 16 Page 6 — Dashboard Sidebar — Identity Docs Count",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-IDENTITY-003,BUG-IDENTITY-003
RAW-0276,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,10,BUG-009,Kar / Tax,Needs WD Verification,"• BUG-009 (related) · After uploading 2 documents, count showed inflated number due to duplicate",file entries Page 7 — Nidhi Vault — Uploaded Files List Tested: Navigating to the Nidhi Vault to view all stored files. Checked whether files persist after browser,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-IDENTITY-003,BUG-IDENTITY-003
RAW-0277,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,11,BUG-009,Rajya / Dashboard,Needs WD Verification,• BUG-009 [MEDIUM] · 10th.pdf appears twice with the same date — duplicate file entry created by,"the system SVA-RAJYA | Stress Testing Report | Disha Siroya | April 15, 2026 Page 8 of 16",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-IDENTITY-003,BUG-IDENTITY-003
RAW-0278,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,12,BUG-006,Document Vault,/4/2026,• BUG-006 (confirmed) · Disha Siroya Resume.pdf persists even after browser was closed and,reopened — stored permanently in OPFS despite cloud sync OFF • ✅ PASS · X button visible on each file card — delete functionality appears to exist at file list level • INFO · Files are date-stamped correctly (15/4/2026),,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-005,BUG-AUTH-005
RAW-0279,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,13,3,Sthapana / Foundation,Needs WD Verification,• INFO · Identity category correctly shows 3 FILES (though 1 is a duplicate — see BUG-009),"• INFO · All other categories (Education, Insurance, Loans, Property, Other) correctly show 0 FILES • BUG (UX) · Orange dot on Identity card — no tooltip or explanation of what this dot means — users would be confused",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-IDENTITY-003,BUG-IDENTITY-003
RAW-0280,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,14,BUG-010,Authentication,Needs WD Verification,BUG-010,"SVA-RAJYA | Stress Testing Report | Disha Siroya | April 15, 2026 Page 9 of 16 Page 9 — Dashboard Console — Post-Login Errors (sva-",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-002,BUG-PROFILE-002
RAW-0281,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,15,BUG-005,Authentication,Needs WD Verification,• BUG-005 [HIGH] · [DataHydrator] Auth event: SIGNED_IN appears 3 times — auth listener,"registered multiple times, causes duplicate API calls • BUG-001 (confirmed) · Manifest syntax error persists on dashboard page — app-wide issue • INFO · [IncomeStore] Hydration complete — no records in DB — confirms fresh account, store",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-038,BUG-AUTH-038
RAW-0282,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,16,BUG-001,Authentication,Needs WD Verification,• BUG-001 (confirmed) · Manifest syntax error persists on dashboard page — app-wide issue,"• INFO · [IncomeStore] Hydration complete — no records in DB — confirms fresh account, store hydration working • INFO · [AuthSync] DB profile fetched — auth sync to database working correctly",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-001,BUG-AUTH-001
RAW-0283,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,17,BUG-011,General UX,Needs WD Verification,• BUG-011 [CRITICAL — Accessibility] · Buttons must have discernible text — 1 button element has,"no aria-label, no title, no visible text. Blind users cannot identify this button. • BUG-012 [SERIOUS — Accessibility] · 2 elements fail WCAG 2.1 AA minimum color contrast ratio (4.5:1) — text may be unreadable for users with low vision",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-008,BUG-AUTH-008
RAW-0284,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,18,BUG-012,General UX,Needs WD Verification,• BUG-012 [SERIOUS — Accessibility] · 2 elements fail WCAG 2.1 AA minimum color contrast ratio,(4.5:1) — text may be unreadable for users with low vision • ✅ PASS · 0 Moderate or Minor issues found • ✅ PASS · Guided Issues: 0 · Manual Issues: 0,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-003,BUG-PROFILE-003
RAW-0285,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,19,73,Rin / Loans,/403,"• Best Practices score of 73 is driven by: manifest.json error (BUG-001), HTTP 400/403 errors on load","(BUG-002, BUG-003), and possible deprecated API usage • Fixing the 3 load-time errors is expected to bring Best Practices above 85 • Lighthouse note: 'There may be stored data affecting loading performance — IndexedDB present' —",,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-001,BUG-AUTH-001
RAW-0286,Additional evidence document - Bug report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Bug report.pdf,QA/UX/WD,20,BUG-002,Rin / Loans,Needs WD Verification,"(BUG-002, BUG-003), and possible deprecated API usage",• Fixing the 3 load-time errors is expected to bring Best Practices above 85 • Lighthouse note: 'There may be stored data affecting loading performance — IndexedDB present' — run in Incognito for clean score,,Needs WD Verification,sha256:c94dc36a34d6,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-035,BUG-AUTH-035
RAW-0287,Additional evidence document - Bugs Fix walkthrough 27-4-26.2 (1).md,audit-input/06-additional-qa-ux-stress-evidence/Bugs Fix walkthrough 27-4-26.2 (1).md,QA/UX/WD,1,BUG-003,Authentication,/004,**Issue (BUG-003/004)**: The `start/page.tsx` was throwing HTTP 400 errors immediately after sign-up because it was trying to unconditionally auto-login users before they could confirm their email or without validating the session.,"**Fix**: `start/page.tsx` was refactored to verify `data?.session` before invoking the immediate route push so it fails gracefully to a ""Please check your email"" notice when `confirm_email` is toggled on in Supabase. ### 2. Safeguarding iOS Local Data Storage **Issue (BUG-008)**: Apple devices evict Safari/PWA storage after 7 days by default unless explicitly persisted. Because the Nidhi Vault uses OPFS/IndexedDB locally, user data would suddenly disappear.",,Needs WD Verification,sha256:a2b5e267d3e3,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-036,BUG-AUTH-036
RAW-0288,Additional evidence document - Bugs Fix walkthrough 27-4-26.2 (1).md,audit-input/06-additional-qa-ux-stress-evidence/Bugs Fix walkthrough 27-4-26.2 (1).md,QA/UX/WD,2,BUG-008,Rin / Loans,/PWA,"**Issue (BUG-008)**: Apple devices evict Safari/PWA storage after 7 days by default unless explicitly persisted. Because the Nidhi Vault uses OPFS/IndexedDB locally, user data would suddenly disappear.","**Fix**: Implemented `navigator.storage.persist()` on app initialization in `LayoutClient.tsx` to lock down storage, marking it exempt from automated UA pressure eviction. ### 3. Preventing Duplicate Nidhi Vault Files **Issue (BUG-009)**: Files like `10th.pdf` were duplicating during detail saves (e.g., adding `docName` and `notes` to an already safely written OPFS Blob).",,Needs WD Verification,sha256:a2b5e267d3e3,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-001,BUG-PROFILE-001
RAW-0289,Additional evidence document - Bugs Fix walkthrough 27-4-26.2 (1).md,audit-input/06-additional-qa-ux-stress-evidence/Bugs Fix walkthrough 27-4-26.2 (1).md,QA/UX/WD,3,BUG-009,Sthapana / Foundation,/page,"**Issue (BUG-009)**: Files like `10th.pdf` were duplicating during detail saves (e.g., adding `docName` and `notes` to an already safely written OPFS Blob).",**Fix**: Patched the `FileUploader.tsx` React architecture to explicitly pass an `isUpdate` flag. `vault/page.tsx` now correctly routes the `updateFile` IDB merge without continuously pushing visually redundant elements to the parent's `uploadedCerts` array state mappings in `education/page.tsx` and `identity/add/page.tsx`. ### 4. Stopping Float Conversion Breakages **Issue**: Number inputs in Vyaya Modules occasionally lost track of accurate decimals resulting in 7999 formatting quirks from inputs of 8000.,,Needs WD Verification,sha256:a2b5e267d3e3,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-IDENTITY-003,BUG-IDENTITY-003
RAW-0290,Additional evidence document - Money_App_Module_Dependency_Report (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Money_App_Module_Dependency_Report (1).docx,QA/UX/WD,1,DOC-SUMMARY,Sthapana / Foundation,Needs WD Verification,Money App — Module Dependency Report,"""Depends on"" is what a module needs data from to work. ""Feeds into"" is who reads it afterwards. Module | Depends on | Feeds into M1 — User, Family & Profile Management | — (foundation module) | M2, M3, M4, M8, M12, M17 M2 — Digital Identity & KYC Vault | M1 | M3, M11",,Needs WD Verification,sha256:3743ae56801b,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-033,BUG-PROFILE-033
RAW-0291,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,1,DOC-001,Kosh / Income,Needs WD Verification,"Issue: Visual Hierarchy. The ""Build Your Rajya"" button is",perfect and highly visible. The text in the background listing categories (DOCUMENTS • INCOME • BANKS...) is slightly hard to read due to low visibility on the dark background.,,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-INCOME-005,BUG-INCOME-005
RAW-0292,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,2,DOC-002,Kosh / Income,Needs WD Verification,"The Issue: The text ""This helps us understand dependents and","future legacy planning"" is extremely difficult to read and ""Primary income source"" is almost invisible on the screen due to the dark background. Cause: The text color is a dark gray color on a near-black",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-INCOME-006,BUG-INCOME-006
RAW-0293,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,3,DOC-003,Onboarding,Needs WD Verification,"Issue: The text at the bottom of the screen, ""Skip","Verification,"" is very small and doesn't look like a button, making the user feel ""trapped"" into entering their phone number immediately.",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-ONBOARD-006,BUG-ONBOARD-006
RAW-0294,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,4,DOC-004,"The Issue: Massive Negative Space. The Issue: Massive Negative Space. The area in the middle of the screen is blank. Even though it is a clean look, it does not give the user a ""Value Hook"" or a reason to proceed.",Needs WD Verification,The Issue: Massive Negative Space.,"The area in the middle of the screen is blank. Even though it is a clean look, it does not give the user a ""Value Hook"" or a reason to proceed.",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-009,BUG-GEN-009
RAW-0295,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,5,DOC-005,Kosh / Income,Needs WD Verification,The Issue: Inefficient Use of Space.,"Currently using large cards to represent each Mandal (Income, Banks, Expenses, etc.). On a standard mobile screen size, the user is only able to see 3 or 4 of these before having",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-INCOME-007,BUG-INCOME-007
RAW-0296,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,6,DOC-006,Doot / Reminders,Needs WD Verification,The Issue: Notification Badge Mismatch.,"This is a critical functional issue from a User Experience point of view. The user is currently on the ""Alerts"" tab, and the red notification badge with the count ""3"" is on the ""Nidhi"" (Vault)",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-LOAN-017,BUG-LOAN-017
RAW-0297,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,7,DOC-007,Mitra / Legacy,Needs WD Verification,The Issue: Too Much Promotional Material vs. Functionality.,"Tutorial Dominance: The top half of the screen is dominated by a large YouTube video. While great for a first-time user, it poses a ""visual barrier"" for a user wanting to access their files quickly.",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-TAX-015,BUG-TAX-015
RAW-0298,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,8,DOC-008,General UX,Needs WD Verification,The Issue: Prominence of Secondary CTA.,"The ""Cancel"" button is placed right next to the ""Light up the Treasury"" (Submit) button. On a mobile screen, a user might click ""Cancel"" instead of ""Light up the Treasury.""",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-005,BUG-UX-005
RAW-0299,Additional evidence document - Rajya Simulator.pdf,audit-input/06-additional-qa-ux-stress-evidence/Rajya Simulator.pdf,QA/UX/WD,9,DOC-009,Sthapana / Foundation,Needs WD Verification,The Issue: Lack of Visual Definition.,"The top section where the ""Back"" arrow and the title (""Profile Settings"") are located is blending in too much with the background. There is a lack of",,Needs WD Verification,sha256:150f0d7b6f0d,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-034,BUG-PROFILE-034
RAW-0300,Additional evidence document - SVA_RAJYA_Stress_Test_Report.pdf,audit-input/06-additional-qa-ux-stress-evidence/SVA_RAJYA_Stress_Test_Report.pdf,QA/UX/WD,1,Issue #1,Authentication,Needs WD Verification,Issue #1,Login Page Performance & Google OAuth CRITICAL Section:,,Needs WD Verification,sha256:1c8a5e2a22df,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-039,BUG-AUTH-039
RAW-0301,Additional evidence document - SVA_RAJYA_Stress_Test_Report.pdf,audit-input/06-additional-qa-ux-stress-evidence/SVA_RAJYA_Stress_Test_Report.pdf,QA/UX/WD,2,Issue #2,Rin / Loans,Needs WD Verification,Issue #2,Document Upload Stuck in Buffering State CRITICAL Section:,,Needs WD Verification,sha256:1c8a5e2a22df,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-LOAN-018,BUG-LOAN-018
RAW-0302,Additional evidence document - SVA_RAJYA_Stress_Test_Report.pdf,audit-input/06-additional-qa-ux-stress-evidence/SVA_RAJYA_Stress_Test_Report.pdf,QA/UX/WD,3,Issue #3,Rin / Loans,Needs WD Verification,Issue #3,Rin (Debt Burden) Section — Glitches & Unwanted Warnings WARNING,,Needs WD Verification,sha256:1c8a5e2a22df,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-LOAN-019,BUG-LOAN-019
RAW-0303,Additional evidence document - SVA_RAJYA_Stress_Test_Report.pdf,audit-input/06-additional-qa-ux-stress-evidence/SVA_RAJYA_Stress_Test_Report.pdf,QA/UX/WD,4,Issue #4,Rajya / Dashboard,Needs WD Verification,Issue #4,SVA-RAJYA Logo Does Not Navigate to Home & Dashboard Lag WARNING,,Needs WD Verification,sha256:1c8a5e2a22df,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-DASH-003,BUG-DASH-003
RAW-0304,Additional evidence document - SVA_RAJYA_Stress_Test_Report.pdf,audit-input/06-additional-qa-ux-stress-evidence/SVA_RAJYA_Stress_Test_Report.pdf,QA/UX/WD,5,Issue #5,Raksha / Insurance,Needs WD Verification,Issue #5,Terms & Conditions / Policy Outdated + UI Responsiveness Glitches MINOR,,Needs WD Verification,sha256:1c8a5e2a22df,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-INSURANCE-005,BUG-INSURANCE-005
RAW-0305,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,1,1,Authentication,Needs WD Verification,1. Landing page is missing a Back button [Medium],Users who accidentally select the wrong login or sign-up option have no way to go back without using the browser's native controls. A Back button should be added to the landing page to support standard navigation. 2. Privacy Policy and Terms of Service are listed as separate sidebar pages [Low] Both are legal documents that are rarely visited independently. Combining them into a single page would reduce sidebar clutter and make navigation cleaner.,,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-AUTH-040,BUG-AUTH-040
RAW-0306,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,2,2,Vyaya / Expenses,Needs WD Verification,2. Privacy Policy and Terms of Service are listed as separate sidebar pages [Low],"Both are legal documents that are rarely visited independently. Combining them into a single page would reduce sidebar clutter and make navigation cleaner. 3. Multiple modules are missing a Back button [High] Raksha Kavach, Nivesh Sabha, Pravah, Rin, and Vyaya all lack an in-app Back button. Users are forced to rely on the browser's back function, which can cause unexpected reloads or loss of in-progress data in a single-page application.",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-EXPENSE-019,BUG-EXPENSE-019
RAW-0307,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,3,3,Sthapana / Foundation,Needs WD Verification,3. Multiple modules are missing a Back button [High],"Raksha Kavach, Nivesh Sabha, Pravah, Rin, and Vyaya all lack an in-app Back button. Users are forced to rely on the browser's back function, which can cause unexpected reloads or loss of in-progress data in a single-page application. Data Validation Issues 4. Sthapana — Mobile number field has no digit limit [High]",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-035,BUG-PROFILE-035
RAW-0308,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,4,4,Sthapana / Foundation,Needs WD Verification,4. Sthapana — Mobile number field has no digit limit [High],"The Add Family Members form allows entry of any number of digits, making it possible to save invalid phone numbers. The field should be restricted to 10 digits with numeric-only input. 5. Nivesh Sabha — Zero and decimal values are not accepted for investments [High] Entering a decimal amount (e.g. ₹78.888) triggers a browser-level error pointing to the nearest integers. This prevents logging of fractional investment units and edge cases like zero-investment ROI, which are valid financial scenarios.",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-PROFILE-036,BUG-PROFILE-036
RAW-0309,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,5,5,Vyaya / Expenses,Needs WD Verification,5. Nivesh Sabha — Zero and decimal values are not accepted for investments [High],"Entering a decimal amount (e.g. ₹78.888) triggers a browser-level error pointing to the nearest integers. This prevents logging of fractional investment units and edge cases like zero-investment ROI, which are valid financial scenarios. 6. Vyaya — Decimal values are not accepted for expenses [High] Expense amounts are restricted to whole numbers, forcing rounding on entries that include paise. This introduces inaccuracies in net savings calculations and overall financial summaries.",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-EXPENSE-020,BUG-EXPENSE-020
RAW-0310,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,6,6,Vyaya / Expenses,Needs WD Verification,6. Vyaya — Decimal values are not accepted for expenses [High],"Expense amounts are restricted to whole numbers, forcing rounding on entries that include paise. This introduces inaccuracies in net savings calculations and overall financial summaries. Data Handling / Logic Issues 7. Nidhi Vault stores files locally with no cloud backup [Critical]",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-EXPENSE-021,BUG-EXPENSE-021
RAW-0311,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,7,7,Kosh / Income,Needs WD Verification,7. Nidhi Vault stores files locally with no cloud backup [Critical],"Documents uploaded to Nidhi Vault are saved in browser storage only. Clearing browser data permanently deletes them with no recovery option. For a financial app handling sensitive documents, cloud storage should be the default. 8. Kosh — Deductions exceeding gross income show a vague message [High] When deductions are greater than gross income, the Estimated Monthly Net field displays ""Not included in monthly"" instead of a negative value or a clear error. The system should either compute and show the negative net, or explain why the entry is invalid.",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-INCOME-008,BUG-INCOME-008
RAW-0312,Additional evidence document - SVA_Rajya_Stress_Test_v2.docx,audit-input/06-additional-qa-ux-stress-evidence/SVA_Rajya_Stress_Test_v2.docx,QA/UX/WD,8,8,Kosh / Income,Needs WD Verification,8. Kosh — Deductions exceeding gross income show a vague message [High],"When deductions are greater than gross income, the Estimated Monthly Net field displays ""Not included in monthly"" instead of a negative value or a clear error. The system should either compute and show the negative net, or explain why the entry is invalid. Severity key: Critical · High · Medium · Low",,Needs WD Verification,sha256:7fa990ab6b09,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-INCOME-009,BUG-INCOME-009
RAW-0313,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,1,DOC-001,General UX,Needs WD Verification,UX Issue: Unclear Value Proposition,The tagline “Your financial command centre” does not explain what the application actually does. PROBLEM: Users cannot immediately understand:,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-006,BUG-UX-006
RAW-0314,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,2,Issue 1,Kar / Tax,Needs WD Verification,Issue 1 – Ambiguous Terminology,UX Issue: Ambiguous CTA Wording The term “Rajya” is not intuitive for new users. Users must interpret its meaning before interacting.,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-TAX-016,BUG-TAX-016
