Row ID,File Path,Component or Function Name,Module Name,Parent Module,Route Path,Route Type,Is Dynamic Route,HTTP Methods,File Type,Import Count,Export Count,Consuming Pages/Components,Store Links,Service Links,API Route Links,Prisma Schema Links,Supabase Table Links,CRUD Operation,Duplicate Implementation,Canonical Status,Confidence Level,Verification Status,Reviewer Name,Review Date,Evidence Reference,Risk Assessment,Action Required,Acceptance Vocabulary,Notes
MOD-MAP-0328,src/components/ui/PageGuide.tsx,PageGuide,SHARED,SHARED,src/components/ui/PageGuide.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/ui/PageGuide.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0329,src/components/ui/UserAvatar.tsx,UserAvatar,SHARED,SHARED,src/components/ui/UserAvatar.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/ui/UserAvatar.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0330,src/components/ui/VideoTutorialPlaceholder.tsx,VideoTutorialPlaceholder,SHARED,SHARED,src/components/ui/VideoTutorialPlaceholder.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,Yes,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/ui/VideoTutorialPlaceholder.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0331,src/components/ui/YouTubeTutorial.tsx,"YouTubeTutorial, TutorialSection",SHARED,SHARED,src/components/ui/YouTubeTutorial.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/ui/YouTubeTutorial.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0332,src/components/vault/FileUploader.tsx,FileUploader,GRANTHAGAAR,GRANTHAGAAR,src/components/vault/FileUploader.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/vault/FileUploader.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0333,src/config/chapters.config.ts,"ChapterConfig, CHAPTERS, getChapterById, getChaptersByModule",SHARED,SHARED,src/config/chapters.config.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/config/chapters.config.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0334,src/config/modules.config.ts,"ModuleConfig, MODULES, MODULE_ORDER",SHARED,SHARED,src/config/modules.config.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/config/modules.config.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0335,src/config/rajya.config.ts,"RajyaZone, RAJYA_ZONES, RAJYA_SCORE_LABELS, getRajyaScoreLabel",SHARED,SHARED,src/config/rajya.config.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/config/rajya.config.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0336,src/config/tutorials.config.ts,"TutorialItem, TUTORIALS, getTutorialById",SHARED,SHARED,src/config/tutorials.config.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/config/tutorials.config.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0337,src/context/landing/.gitkeep,N/A,LANDING,LANDING,src/context/landing/.gitkeep,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/context/landing/.gitkeep,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0338,src/context/landing/AppContext.tsx,"AppProvider, useApp",LANDING,LANDING,src/context/landing/AppContext.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/context/landing/AppContext.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0339,src/context/landing/LanguageContext.tsx,"LanguageProvider, useLanguage",LANDING,LANDING,src/context/landing/LanguageContext.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/context/landing/LanguageContext.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0340,src/lib/bankApi.ts,"BankFlowMetrics, BankHealthMetrics, BankSummary, fetchBankSummary, saveBankAccount, saveCashWallet, saveLiquiditySettings, checkDuplicateAccounts, maskAccountNumber",SHARED,SHARED,src/lib/bankApi.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/bankApi.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0341,src/lib/bankStore.ts,"AccountType, AccountStatus, BalanceUpdateSource, EncryptedSecret, BankAccount, CashWallet, LiquiditySettings, BankStore",KHATE,KHATE,src/lib/bankStore.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/bankStore.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0342,src/lib/cloudDriveSync.ts,CloudDriveSync,SHARED,SHARED,src/lib/cloudDriveSync.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/cloudDriveSync.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0343,src/lib/contactValidation.ts,"normalizeIndianMobile, validateIndianMobile, validateControlledEmail",SHARED,SHARED,src/lib/contactValidation.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/contactValidation.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0344,src/lib/credentialStore.ts,"PortalCategory, TaxSubcategory, UtilitySubcategory, DematSubcategory, TwoFAType, PasswordStorageMode, TwoFAStatus, EncryptedSecret, PortalRecord, PORTAL_CATEGORIES, CATEGORY_TUTORIALS, TAX_SUBCATEGORIES, UTILITY_SUBCATEGORIES, DEMAT_SUBCATEGORIES, INDIAN_BANKS, CrossModuleDeps, CredentialStore",DWAAR,DWAAR,src/lib/credentialStore.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/credentialStore.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0345,src/lib/crypto.ts,"deriveKey, encryptString, decryptString, verifyPassphrase",SHARED,SHARED,src/lib/crypto.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/crypto.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0346,src/lib/documentValidation.ts,"ValidationLevel, ValidationResult, DocumentValidator",GRANTHAGAAR,GRANTHAGAAR,src/lib/documentValidation.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/lib/documentValidation.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0347,src/lib/email-templates/EmailWrapper.tsx,EmailWrapper,SHARED,SHARED,src/lib/email-templates/EmailWrapper.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/email-templates/EmailWrapper.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0348,src/lib/email-templates/confirmation-email.tsx,ConfirmationEmail,SHARED,SHARED,src/lib/email-templates/confirmation-email.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/email-templates/confirmation-email.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0349,src/lib/email-templates/html-templates.ts,"getEmailWrapperHtml, getConfirmationEmailHtml, getResetPasswordEmailHtml, getEmergencyOtpEmailHtml",SHARED,SHARED,src/lib/email-templates/html-templates.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/email-templates/html-templates.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0350,src/lib/email-templates/reset-password-email.tsx,ResetPasswordEmail,SHARED,SHARED,src/lib/email-templates/reset-password-email.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/email-templates/reset-password-email.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0351,src/lib/engines/calculationEngine.ts,"FinancialSnapshot, RajyaCalculations, calculateNetWorth, calculateDebtBurden, calculateEmergencyMonths, calculateSavingsRate, calculateInsuranceAdequacy, calculateRajyaStabilityIndex, runAllCalculations",SHARED,SHARED,src/lib/engines/calculationEngine.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/engines/calculationEngine.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0352,src/lib/engines/gamificationEngine.ts,"BadgeId, Badge, GamificationState, BADGES, LEVEL_THRESHOLDS, getLevelFromPoints, awardBadge, calculateTotalPoints, isChapterUnlocked, calculateModuleProgress",SHARED,SHARED,src/lib/engines/gamificationEngine.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/engines/gamificationEngine.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0353,src/lib/engines/localVaultEngine.ts,LocalVaultEngine,SHARED,SHARED,src/lib/engines/localVaultEngine.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/engines/localVaultEngine.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0354,src/lib/engines/quizEngine.ts,"QuestionType, MCQQuestion, NumericQuestion, MappingQuestion, SealQuestion, QuizQuestion, QuizResult, QuizSummary, validateMCQ, validateNumeric, validateMapping, validateSeal, summarizeQuiz",SHARED,SHARED,src/lib/engines/quizEngine.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/engines/quizEngine.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0355,src/lib/engines/reminderEngine.ts,"ReminderType, ReminderFrequency, Reminder, ReminderTrigger, getNextTriggerDate, shouldFireToday, getUpcomingReminders, getOverdueReminders, createDocExpiryReminder, formatReminderDueText",SHARED,SHARED,src/lib/engines/reminderEngine.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/engines/reminderEngine.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0356,src/lib/expenseStore.ts,"PaymentMode, ExpenseFrequency, PAYMENT_MODES, ExpenseCategoryDef, PRESET_CATEGORIES, ExpenseEntry, Subscription, ExpenseStore",VYAYA,VYAYA,src/lib/expenseStore.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/expenseStore.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0357,src/lib/firebase/firebase.ts,N/A,SHARED,SHARED,src/lib/firebase/firebase.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/firebase/firebase.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0358,src/lib/googleAuth.ts,getValidGoogleAccessToken,SHARED,SHARED,src/lib/googleAuth.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/googleAuth.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0359,src/lib/googleDriveUtils.ts,"DriveCategory, moveGoogleDriveFile, syncDocumentMemberAssociation",SHARED,SHARED,src/lib/googleDriveUtils.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/googleDriveUtils.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0360,src/lib/hooks/useAuth.ts,N/A,SHARED,SHARED,src/lib/hooks/useAuth.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/hooks/useAuth.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0361,src/lib/hooks/useCalculations.ts,"useCalculations, useStabilityIndex, useEmptySnapshot",SHARED,SHARED,src/lib/hooks/useCalculations.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/hooks/useCalculations.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0362,src/lib/identityStore.ts,"DocType, ContactPoint, IdentityDoc, LinkMapping, RenewalReminder, isLinkableDoc, calcSealStrength, IdentityStore",PEHCHAAN,PEHCHAAN,src/lib/identityStore.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/identityStore.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0363,src/lib/incomeStore.ts,"IncomeType, Frequency, RiskLevel, RecordStatus, IncomeRecord, INCOME_TYPES, FREQUENCIES, TreasuryMilestone, formatRupee, IncomeStore",KOSH,KOSH,src/lib/incomeStore.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/incomeStore.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0364,src/lib/landing/cn.ts,cn,SHARED,SHARED,src/lib/landing/cn.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/landing/cn.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0365,src/lib/landing/navigationHistory.ts,"APPS, LANDING_PAGE, WEB_PAGES, pushNavigationHistory, getNavigationHistory, getLastUrl, getPreviousUrl, clearNavigationHistory, navigateTo, navigateBack",SHARED,SHARED,src/lib/landing/navigationHistory.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/landing/navigationHistory.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0366,src/lib/localVaultEngine.ts,LocalVaultEngine,SHARED,SHARED,src/lib/localVaultEngine.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/localVaultEngine.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0367,src/lib/middleware/auth.middleware.ts,"AuthContext, withAuth, getAuthContext",SHARED,SHARED,src/lib/middleware/auth.middleware.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/middleware/auth.middleware.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0368,src/lib/middleware/error.middleware.ts,"withErrorHandler, composeMiddleware",SHARED,SHARED,src/lib/middleware/error.middleware.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/middleware/error.middleware.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0369,src/lib/middleware/standardResponse.ts,"ApiSuccessResponse, ApiErrorResponse, ApiResponse, ErrorCodes, StatusCodes, successResponse, errorResponse, handlePrismaError",SHARED,SHARED,src/lib/middleware/standardResponse.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/middleware/standardResponse.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0370,src/lib/middleware/validation.middleware.ts,withValidation,SHARED,SHARED,src/lib/middleware/validation.middleware.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/middleware/validation.middleware.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0371,src/lib/onboardingStore.ts,"OnboardingData, OnboardingStore, deriveLifePhase",FOUNDATION,FOUNDATION,src/lib/onboardingStore.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/onboardingStore.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0372,src/lib/prisma.ts,prisma,SHARED,SHARED,src/lib/prisma.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/prisma.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0373,src/lib/services/bankService.ts,"CreateBankAccountInput, UpdateBankAccountInput, bankService",KHATE,KHATE,src/lib/services/bankService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/bankService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0374,src/lib/services/baseService.ts,N/A,SHARED,SHARED,src/lib/services/baseService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/baseService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0375,src/lib/services/bhoomiService.ts,"CreateBhoomiPropertyInput, UpdateBhoomiPropertyInput, bhoomiService",BHOOMI,BHOOMI,src/lib/services/bhoomiService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/bhoomiService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0376,src/lib/services/budgetService.ts,"CreateBudgetPlanInput, UpdateBudgetPlanInput, budgetService",VYAYA,VYAYA,src/lib/services/budgetService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/budgetService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0377,src/lib/services/credentialService.ts,"CreateCredentialRecordInput, UpdateCredentialRecordInput, credentialService",DWAAR,DWAAR,src/lib/services/credentialService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/credentialService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0378,src/lib/services/dinService.ts,"CreateDinRecordInput, UpdateDinRecordInput, dinService",KAR,KAR,src/lib/services/dinService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/dinService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0379,src/lib/services/documentService.ts,"VaultFolder, VaultFile, Vault",GRANTHAGAAR,GRANTHAGAAR,src/lib/services/documentService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/documentService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0380,src/lib/services/educationService.ts,"CreateEducationInput, UpdateEducationInput, educationService",FOUNDATION,FOUNDATION,src/lib/services/educationService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/educationService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0381,src/lib/services/expenseCategoryService.ts,"CreateExpenseCategoryInput, expenseCategoryService",VYAYA,VYAYA,src/lib/services/expenseCategoryService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/expenseCategoryService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0382,src/lib/services/expenseService.ts,"CreateExpenseEntryInput, UpdateExpenseEntryInput, expenseService",VYAYA,VYAYA,src/lib/services/expenseService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/expenseService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0383,src/lib/services/familyService.ts,"CreateFamilyMemberInput, UpdateFamilyMemberInput, familyService",FOUNDATION,FOUNDATION,src/lib/services/familyService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/familyService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0384,src/lib/services/gstService.ts,"CreateGstRecordInput, UpdateGstRecordInput, gstService",KAR,KAR,src/lib/services/gstService.ts,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/lib/services/gstService.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
